matchid,hometeamname,awayteamname,teamid,teamname,ishometeam,isawayteam,statsid,statsname,value,rank
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,158,Goalkeeper kicks attempted,7,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,159,Goalkeeper kicks short,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,160,Goalkeeper kicks medium,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,161,Goalkeeper kicks long,7,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,162,Goalkeeper kicks completed,4,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,163,Goalkeeper kicks completed short,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,164,Goalkeeper kicks completed medium,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,165,Goalkeeper kicks completed long,4,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,166,Goalkeeper kicks completed %,57,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,167,Played Time,01:36:17.6980000,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,168,Fouls suffered,13,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,171,Fouls committed own half,3,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,172,Fouls committed opposite half,13,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,173,Fouls suffered own half,9,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,174,Fouls suffered opposite half,4,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,175,Penalty fouls,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,176,Handball,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,177,Simulation,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,181,Offsides suffered,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,182,Distance covered in low activity (m),61234,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,183,Distance covered in medium activity (m),18320,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,184,Distance covered in high activity (m),19647,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,185,Distance covered in very high activity (m),6913,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,186,Distance covered in low activity (%),58,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,187,Distance covered in medium activity (%),16,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,188,Distance covered in high activity (%),19,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,189,Distance covered in very high activity (%),7,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,190,Average distance covered,10196,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,191,Average distance covered in low activity,5771,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,192,Average distance covered in medium activity,1803,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,193,Average distance covered in high activity,1934,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,194,Average distance covered in very high activity covered,688,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,195,Time spent in low activity (%),83,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,196,Time spent in medium activity (%),8,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,197,Time spent in high activity (%),7,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,198,Time spent in very high activity (%),2,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,202,Time spent in low activity,14:27:11.1200000,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,203,Time spent in medium activity,01:28:38,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,204,Time spent in high activity,01:12:05.0400000,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,205,Time spent in very high activity,00:17:57.8000000,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,206,Sprints,297,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,219,Assists,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,220,Distance covered (Km),106.11,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,221,Distance covered in possession (Km),30.30,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,638,Matches played,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,639,Goals on set pieces,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,644,Attempts blocked outside penalty area,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,646,Distance covered not in possession (m),46815,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,647,Distance covered not in possession (Km),46.81,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,648,Attempts set pieces,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,649,Attempts in open play,7,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,650,Attempts on throw in,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,651,Saves on attempts inside penalty area,3,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,652,Saves on attempts outside penalty area,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,682,Team average speed,6.5,2
2024442,Austria,North Macedonia,59205,North Macedonia,false,true,683,Big Chances,0,2
2024486,Belgium,Italy,13,Belgium,true,false,1,Goals,1,2
2024486,Belgium,Italy,13,Belgium,true,false,2,Ball Possession,46,2
2024486,Belgium,Italy,13,Belgium,true,false,3,Total Attempts,10,2
2024486,Belgium,Italy,13,Belgium,true,false,4,Attempts on target,3,1
2024486,Belgium,Italy,13,Belgium,true,false,5,Attempts off target,2,2
2024486,Belgium,Italy,13,Belgium,true,false,6,Attempts against woodwork,0,1
2024486,Belgium,Italy,13,Belgium,true,false,11,Attempts Accuracy,30,1
2024486,Belgium,Italy,13,Belgium,true,false,12,Corners,9,1
2024486,Belgium,Italy,13,Belgium,true,false,13,Offsides,1,2
2024486,Belgium,Italy,13,Belgium,true,false,14,Saves,2,1
2024486,Belgium,Italy,13,Belgium,true,false,17,Tackles won,6,1
2024486,Belgium,Italy,13,Belgium,true,false,18,Clearances,18,2
2024486,Belgium,Italy,13,Belgium,true,false,19,Recovered balls,34,2
2024486,Belgium,Italy,13,Belgium,true,false,20,Fouls committed,16,1
2024486,Belgium,Italy,13,Belgium,true,false,21,Yellow cards,1,2
2024486,Belgium,Italy,13,Belgium,true,false,22,Red cards,0,1
2024486,Belgium,Italy,13,Belgium,true,false,23,Passes completed,390,2
2024486,Belgium,Italy,13,Belgium,true,false,24,Passes accuracy,84,2
2024486,Belgium,Italy,13,Belgium,true,false,27,Distance covered (m),106080,2
2024486,Belgium,Italy,13,Belgium,true,false,28,Distance covered in possession (m),34869,2
2024486,Belgium,Italy,13,Belgium,true,false,29,Top Speed (Km/h),32,2
2024486,Belgium,Italy,13,Belgium,true,false,32,Own-goals,0,1
2024486,Belgium,Italy,13,Belgium,true,false,33,Goals scored,1,2
2024486,Belgium,Italy,13,Belgium,true,false,34,Goals conceded,2,1
2024486,Belgium,Italy,13,Belgium,true,false,35,Own-goals for,0,1
2024486,Belgium,Italy,13,Belgium,true,false,36,Goals scored by right foot,0,2
2024486,Belgium,Italy,13,Belgium,true,false,37,Goals scored by left foot,1,1
2024486,Belgium,Italy,13,Belgium,true,false,38,Goals scored by head,0,1
2024486,Belgium,Italy,13,Belgium,true,false,39,Goals scored by backheel,0,1
2024486,Belgium,Italy,13,Belgium,true,false,40,Goals scored by other part of body,0,1
2024486,Belgium,Italy,13,Belgium,true,false,41,Goals scored in open play,0,2
2024486,Belgium,Italy,13,Belgium,true,false,42,Goals scored on direct free-kcik,0,1
2024486,Belgium,Italy,13,Belgium,true,false,43,Goals scored on indirect free-kcik,0,1
2024486,Belgium,Italy,13,Belgium,true,false,44,Goals scored on penalty,1,1
2024486,Belgium,Italy,13,Belgium,true,false,45,Goals on corner,0,1
2024486,Belgium,Italy,13,Belgium,true,false,46,Goals scored in penalty area,1,1
2024486,Belgium,Italy,13,Belgium,true,false,47,Goals scored outside penalty area,0,2
2024486,Belgium,Italy,13,Belgium,true,false,48,Goals on penalty phase,0,1
2024486,Belgium,Italy,13,Belgium,true,false,49,Goals in open play from centre,0,2
2024486,Belgium,Italy,13,Belgium,true,false,50,Goals in open play from left,0,2
2024486,Belgium,Italy,13,Belgium,true,false,51,Goals in open play from right,0,1
2024486,Belgium,Italy,13,Belgium,true,false,52,Attempts blocked,5,1
2024486,Belgium,Italy,13,Belgium,true,false,53,Attempts on bar,0,1
2024486,Belgium,Italy,13,Belgium,true,false,54,Attempts on post,0,1
2024486,Belgium,Italy,13,Belgium,true,false,55,Woodwork (after deflection),0,1
2024486,Belgium,Italy,13,Belgium,true,false,56,Attempts on direct free kick,0,1
2024486,Belgium,Italy,13,Belgium,true,false,57,Attempts on indirect free kick,0,1
2024486,Belgium,Italy,13,Belgium,true,false,58,Attempts from corner,0,1
2024486,Belgium,Italy,13,Belgium,true,false,59,Attempts on target in penalty area,3,1
2024486,Belgium,Italy,13,Belgium,true,false,60,Attempts on target outside penalty area,0,2
2024486,Belgium,Italy,13,Belgium,true,false,61,Attempts off target in penalty area,1,2
2024486,Belgium,Italy,13,Belgium,true,false,62,Attempts off target outside penalty area,1,2
2024486,Belgium,Italy,13,Belgium,true,false,63,Attempts in open play from centre,7,2
2024486,Belgium,Italy,13,Belgium,true,false,64,Attempts in open play from left,1,2
2024486,Belgium,Italy,13,Belgium,true,false,65,Attempts in open play from right,1,2
2024486,Belgium,Italy,13,Belgium,true,false,67,Free kicks on goal,0,1
2024486,Belgium,Italy,13,Belgium,true,false,68,Instance of possession,178,1
2024486,Belgium,Italy,13,Belgium,true,false,69,Ball not in play,01:12:54.2850000,1
2024486,Belgium,Italy,13,Belgium,true,false,70,Crosses attempted,16,1
2024486,Belgium,Italy,13,Belgium,true,false,71,Crosses short,2,1
2024486,Belgium,Italy,13,Belgium,true,false,72,Crosses medium,9,1
2024486,Belgium,Italy,13,Belgium,true,false,73,Crosses long,5,1
2024486,Belgium,Italy,13,Belgium,true,false,74,Crosses completed,1,2
2024486,Belgium,Italy,13,Belgium,true,false,75,Crosses completed short,0,1
2024486,Belgium,Italy,13,Belgium,true,false,76,Crosses completed medium,0,2
2024486,Belgium,Italy,13,Belgium,true,false,77,Crosses completed long,0,1
2024486,Belgium,Italy,13,Belgium,true,false,78,Corners short,2,1
2024486,Belgium,Italy,13,Belgium,true,false,79,Corners medium,5,1
2024486,Belgium,Italy,13,Belgium,true,false,80,Corners long,2,1
2024486,Belgium,Italy,13,Belgium,true,false,81,Corners completed,3,1
2024486,Belgium,Italy,13,Belgium,true,false,82,Corners completed short,2,1
2024486,Belgium,Italy,13,Belgium,true,false,83,Corners completed medium,1,1
2024486,Belgium,Italy,13,Belgium,true,false,84,Corners completed long,0,1
2024486,Belgium,Italy,13,Belgium,true,false,85,Dribbling,21,1
2024486,Belgium,Italy,13,Belgium,true,false,86,Passes attempted,464,2
2024486,Belgium,Italy,13,Belgium,true,false,87,Passes attempted short,88,2
2024486,Belgium,Italy,13,Belgium,true,false,88,Passes attempted medium,320,1
2024486,Belgium,Italy,13,Belgium,true,false,89,Passes attempted long,56,2
2024486,Belgium,Italy,13,Belgium,true,false,90,Passes completed short,72,2
2024486,Belgium,Italy,13,Belgium,true,false,91,Passes completed medium,284,2
2024486,Belgium,Italy,13,Belgium,true,false,92,Passes completed long,34,2
2024486,Belgium,Italy,13,Belgium,true,false,93,Passes received,390,2
2024486,Belgium,Italy,13,Belgium,true,false,94,Passes received short,72,2
2024486,Belgium,Italy,13,Belgium,true,false,95,Passes received medium,284,2
2024486,Belgium,Italy,13,Belgium,true,false,96,Passes received long,34,2
2024486,Belgium,Italy,13,Belgium,true,false,97,Passes accuracy short,0.818,2
2024486,Belgium,Italy,13,Belgium,true,false,98,Passes accuracy medium,0.888,2
2024486,Belgium,Italy,13,Belgium,true,false,99,Passes accuracy long,0.607,2
2024486,Belgium,Italy,13,Belgium,true,false,102,Passes completed forward,84,2
2024486,Belgium,Italy,13,Belgium,true,false,103,Passes completed backward,61,2
2024486,Belgium,Italy,13,Belgium,true,false,104,Passes completed left,103,2
2024486,Belgium,Italy,13,Belgium,true,false,105,Passes completed right,142,2
2024486,Belgium,Italy,13,Belgium,true,false,106,Passes per instance of possession,2.607,2
2024486,Belgium,Italy,13,Belgium,true,false,107,Delivery into attacking third,29,2
2024486,Belgium,Italy,13,Belgium,true,false,108,Delivery into key play area,13,2
2024486,Belgium,Italy,13,Belgium,true,false,109,Delivery into penalty area,5,2
2024486,Belgium,Italy,13,Belgium,true,false,110,Delivery into goal area,1,1
2024486,Belgium,Italy,13,Belgium,true,false,115,Solo run into attacking third,11,2
2024486,Belgium,Italy,13,Belgium,true,false,116,Solo run into key play area,9,2
2024486,Belgium,Italy,13,Belgium,true,false,117,Solo run into penalty area,8,2
2024486,Belgium,Italy,13,Belgium,true,false,118,Total Attacks,36,2
2024486,Belgium,Italy,13,Belgium,true,false,119,Attacks from centre,8,1
2024486,Belgium,Italy,13,Belgium,true,false,120,Attacks from right,13,1
2024486,Belgium,Italy,13,Belgium,true,false,121,Attacks from left,15,2
2024486,Belgium,Italy,13,Belgium,true,false,122,Organized attack,28,2
2024486,Belgium,Italy,13,Belgium,true,false,123,Counter attack,1,1
2024486,Belgium,Italy,13,Belgium,true,false,124,Clearances successful,16,2
2024486,Belgium,Italy,13,Belgium,true,false,125,Clearances unsuccesful,2,1
2024486,Belgium,Italy,13,Belgium,true,false,126,Tackles,15,1
2024486,Belgium,Italy,13,Belgium,true,false,127,Tackles lost,9,2
2024486,Belgium,Italy,13,Belgium,true,false,128,Tackles performed gaining the ball,7,1
2024486,Belgium,Italy,13,Belgium,true,false,129,Tackles performed not gaining the ball,6,2
2024486,Belgium,Italy,13,Belgium,true,false,130,Tackles suffered,13,1
2024486,Belgium,Italy,13,Belgium,true,false,131,Tackles suffered losing the ball,3,2
2024486,Belgium,Italy,13,Belgium,true,false,132,Tackles suffered not losing the ball,10,1
2024486,Belgium,Italy,13,Belgium,true,false,133,Lost balls,69,1
2024486,Belgium,Italy,13,Belgium,true,false,136,Lost balls own half,47,1
2024486,Belgium,Italy,13,Belgium,true,false,137,Lost balls opposite half,21,2
2024486,Belgium,Italy,13,Belgium,true,false,138,Change of possession,160,1
2024486,Belgium,Italy,13,Belgium,true,false,140,Blocks,4,2
2024486,Belgium,Italy,13,Belgium,true,false,141,Throw-in,24,1
2024486,Belgium,Italy,13,Belgium,true,false,142,Goals conceded from open play,2,1
2024486,Belgium,Italy,13,Belgium,true,false,143,Goals conceded from set pieces,0,2
