home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,round_mode_detail,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
Malta,Belarus,MLT,BLR,0.0,0.0,,,0.0,0.0,,DRAW,2024,2024-03-26,2024-03-26T18:00:00Z,1.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,55236,MLT,16942.0,35.89485,14.4151056,105.0,68.0,,,,,"[{'name': 'Alex Johnson', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Johnson', 'gender': 'MALE', 'counrty_code': 'MLT', 'counrty': 'Malta'}, {'name': 'Martin Dohal', 'role': 'REFEREE', 'name_short': 'Dohal', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'František Ferenc', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Ferenc', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Dušan Štofik', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Štofik', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}]",Ta' Qali,National Stadium,National Stadium,National Stadium,National Stadium,National Stadium
Hungary,Kosovo,HUN,KOS,2.0,0.0,,,2.0,0.0,Hungary,WIN_REGULAR,2024,2024-03-26,2024-03-26T18:00:00Z,1.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,250004078,HUN,65014.0,47.503111,19.098024,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 58, 'second': 27}, 'international_name': 'Dominik Szoboszlai', 'club_shirt_name': 'Szoboszlai', 'country_code': 'HUN', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 86, 'second': 7}, 'international_name': 'Zsolt Nagy', 'club_shirt_name': 'Nagy', 'country_code': 'HUN', 'national_field_position': 'DEFENDER', 'national_jersey_number': '18', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Ovidiu Haţegan', 'role': 'REFEREE', 'name_short': 'Haţegan', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Radu Ghinguleac', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ghinguleac', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Cătălin Popa', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Popa', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Andrei Chivulete', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Chivulete', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Sebastian Colţescu', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Colţescu', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Mircea Mihail Grigoriu', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Grigoriu', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}]",Budapest,Puskás Aréna,Puskás Aréna,Puskás Aréna,Puskás Aréna,Puskás Aréna
Latvia,Liechtenstein,LVA,LIE,1.0,1.0,,,1.0,1.0,,DRAW,2024,2024-03-26,2024-03-26T17:00:00Z,2.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,63313,CYP,9199.0,34.9373667,33.6207722,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 1, 'second': 28}, 'international_name': 'Mārcis Ošs', 'club_shirt_name': 'Ošs', 'country_code': 'LVA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'goal_type': 'OWN'}, {'phase': 'FIRST_HALF', 'time': {'minute': 11, 'second': 59}, 'international_name': 'Raimonds Krollis', 'club_shirt_name': 'Krollis', 'country_code': 'LVA', 'national_field_position': 'FORWARD', 'national_jersey_number': '19', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Kyriakos Athanasiou', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Athanasiou', 'gender': 'MALE', 'counrty_code': 'CYP', 'counrty': 'Cyprus'}, {'name': 'Aleksandras Stepanovas', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Stepanovas', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Manfredas Lukjančukas', 'role': 'REFEREE', 'name_short': 'Lukjančukas', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Mangirdas Mirauskas', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Mirauskas', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}]",Larnaca,Antonis Papadopoulos Stadium,Antonis Papadopoulos,Antonis Papadopoulos Stadium,Antonis Papadopoulos Stadium,Antonis Papadopoulos Stadium
Finland,Estonia,FIN,EST,2.0,1.0,,,2.0,1.0,Finland,WIN_REGULAR,2024,2024-03-26,2024-03-26T17:00:00Z,2.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,15000.0,62101,FIN,36251.0,60.1869611,24.9272583,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 30, 'second': 28}, 'international_name': 'Fredrik Jensen', 'club_shirt_name': 'Jensen', 'country_code': 'FIN', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 38, 'second': 43}, 'international_name': 'Karl Hein', 'club_shirt_name': 'Hein', 'country_code': 'EST', 'national_field_position': 'GOALKEEPER', 'national_jersey_number': '12', 'goal_type': 'OWN'}, {'phase': 'SECOND_HALF', 'time': {'minute': 62, 'second': 57}, 'international_name': 'Alex Matthias Tamm', 'club_shirt_name': 'Tamm', 'country_code': 'EST', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'SCORED'}]","[{'phase': 'FIRST_HALF', 'time': {'minute': 30, 'second': 25}, 'international_name': 'Fredrik Jensen', 'club_shirt_name': 'Jensen', 'country_code': 'FIN', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'MISSED'}]",,,"[{'name': 'Mads Kristoffersen', 'role': 'REFEREE', 'name_short': 'Kristoffersen', 'gender': 'MALE', 'counrty_code': 'DEN', 'counrty': 'Denmark'}, {'name': 'D. Wollenberg Rasmussen', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Rasmussen', 'gender': 'MALE', 'counrty_code': 'DEN', 'counrty': 'Denmark'}, {'name': 'Jakob Mastrup', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Mastrup', 'gender': 'MALE', 'counrty_code': 'DEN', 'counrty': 'Denmark'}, {'name': 'Morten Krogh', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Krogh', 'gender': 'MALE', 'counrty_code': 'DEN', 'counrty': 'Denmark'}]",Helsinki,Helsinki Olympic Stadium,Helsinki Olympic Stadium,Helsinki Olympic Stadium,Helsingin olympiastadion,Helsinki Olympic Stadium
Cayman Islands,Moldova,CAY,MDA,0.0,4.0,,,0.0,4.0,Moldova,WIN_REGULAR,2024,2024-03-26,2024-03-26T14:00:00Z,3.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,110.0,1100215,TUR,8007.0,36.907465,30.8938561,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 28, 'second': 38}, 'international_name': 'Vitalie Damașcan', 'club_shirt_name': 'Damascan', 'country_code': 'MDA', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 31, 'second': 54}, 'international_name': 'Artur Ioniţă', 'club_shirt_name': 'Ionita', 'country_code': 'MDA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 52, 'second': 31}, 'international_name': 'Ion Nicolaescu', 'club_shirt_name': 'Nicolaescu', 'country_code': 'MDA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 3, 'minute': 90, 'second': 12}, 'international_name': 'Victor Bogaciuc', 'club_shirt_name': 'Bogaciuc', 'country_code': 'MDA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '19', 'goal_type': 'SCORED'}]","[{'phase': 'SECOND_HALF', 'time': {'minute': 80, 'second': 4}, 'international_name': 'Artur Craciun', 'club_shirt_name': 'Craciun', 'country_code': 'MDA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '14', 'penalty_type': 'MISSED'}]",,,"[{'name': 'Mehmet Tugral', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Mehmet Tugral', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Furkan Ürün', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ürün', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Omer Faruk Turtay', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Turtay', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Kadir Sağlam', 'role': 'REFEREE', 'name_short': 'Sağlam', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}]",Antalya,Mardan,Mardan Sport Complex,Mardan Antalyaspor,Mardan Antalyaspor,Mardan
Bolivia,Andorra,BOL,AND,1.0,0.0,,,1.0,0.0,Bolivia,WIN_REGULAR,2024,2024-03-25,2024-03-25T21:00:00Z,1.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,250005413,ALG,0.0,0.0,0.0,0.0,0.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 13}, 'international_name': 'Ramiro Vaca', 'club_shirt_name': 'Vaca', 'country_code': 'BOL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 13}, 'international_name': 'Ramiro Vaca', 'club_shirt_name': 'Vaca', 'country_code': 'BOL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Annaba,19 May 1956 Stadium,19 May 1956 Stadium,19 May 1956 Stadium,19 May 1956 Stadium,19 May 1956 Stadium
Sweden,Albania,SWE,ALB,1.0,0.0,,,1.0,0.0,Sweden,WIN_REGULAR,2024,2024-03-25,2024-03-25T18:00:00Z,1.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,250001872,SWE,50573.0,59.3725,18.0,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 62, 'second': 13}, 'international_name': 'Gustaf Nilsson', 'club_shirt_name': 'Nilsson', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '24', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Sebastian Gheorghe', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Gheorghe', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Marcel Birsan', 'role': 'REFEREE', 'name_short': 'Birsan', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Peter Ekström', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Ekström', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'George Florin Neacsu', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Neacsu', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}]",Solna,Friends Arena,Friends Arena,Friends Arena,Solna Arena,Friends Arena
Cyprus,Serbia,CYP,SRB,0.0,1.0,,,0.0,1.0,Serbia,WIN_REGULAR,2024,2024-03-25,2024-03-25T17:00:00Z,2.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,250003355,CYP,8056.0,34.927107,33.59784,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 7, 'second': 46}, 'international_name': 'Sergej Milinković-Savić', 'club_shirt_name': 'Sergej', 'country_code': 'SRB', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'goal_type': 'SCORED'}]","[{'phase': 'FIRST_HALF', 'time': {'minute': 11, 'second': 38}, 'international_name': 'Aleksandar Mitrović', 'club_shirt_name': 'MITROVIC', 'country_code': 'SRB', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'MISSED'}]",,,"[{'name': 'Daniele Bindoni', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Bindoni', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Alberto Tegoni', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Tegoni', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Chrysovalantis Theouli', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Theouli', 'gender': 'MALE', 'counrty_code': 'CYP', 'counrty': 'Cyprus'}, {'name': 'Marco Di Bello', 'role': 'REFEREE', 'name_short': 'Di Bello', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}]",Larnaca,AEK Arena,AEK Arena,AEK Arena,AEK Arena,AEK Arena
Montenegro,North Macedonia,MNE,MKD,1.0,0.0,,,1.0,0.0,Montenegro,WIN_REGULAR,2024,2024-03-25,2024-03-25T17:00:00Z,3.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,250.0,1100215,TUR,8007.0,36.907465,30.8938561,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 45, 'second': 29}, 'international_name': 'Stevan Jovetić', 'club_shirt_name': 'Jovetić', 'country_code': 'MNE', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Murat Tugberk Curbay', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Curbay', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Abdullah Özkara', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Abdullah Özkara', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Zorbay Küçük', 'role': 'REFEREE', 'name_short': 'Küçük', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Cihan Aydın', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Aydın', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}]",Antalya,Mardan,Mardan Sport Complex,Mardan Antalyaspor,Mardan Antalyaspor,Mardan
Russia,Paraguay,RUS,PAR,,,,,,,,,2024,2024-03-25,2024-03-25T17:00:00Z,3.0,Friendly Matches,MD12,,,,,,CANCELED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,250004266,RUS,25176.0,0.0,0.0,105.0,68.0,,,,,[],Moscow,VTB Arena,VTB Arena,Dynamo Central Stadium,Dynamo Central Stadium,VTB Arena
Azerbaijan,Bulgaria,AZE,BUL,1.0,1.0,,,1.0,1.0,,DRAW,2024,2024-03-25,2024-03-25T16:00:00Z,4.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,3220.0,63269,AZE,31200.0,40.3973806,49.8523917,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 59, 'second': 36}, 'international_name': 'Filip Krastev', 'club_shirt_name': 'F. Krastev', 'country_code': 'BUL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 87, 'second': 38}, 'international_name': 'Musa Gurbanli', 'club_shirt_name': 'Musa', 'country_code': 'AZE', 'national_field_position': 'FORWARD', 'national_jersey_number': '22', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Sander Saga', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Saga', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}, {'name': 'Ingilab Mammadov', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Mammadov', 'gender': 'MALE', 'counrty_code': 'AZE', 'counrty': 'Azerbaijan'}, {'name': 'Sten Klaasen', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Klaasen', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}, {'name': 'Kristo Tohver', 'role': 'REFEREE', 'name_short': 'Tohver', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}]",Baku,Tofiq Bähramov adina Respublika stadionu,Tofiq Bahramov Republican Stadium,Tofiq Bahramov Republican Stadium,Tofiq Bähramov adina Respublika stadionu,Tofiq Bähramov adina Respublika stadionu
Ecuador,Italy,ECU,ITA,0.0,2.0,,,0.0,2.0,Italy,WIN_REGULAR,2024,2024-03-24,2024-03-24T20:00:00Z,-5.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,250004195,USA,0.0,40.73664,-74.149617,0.0,0.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 3}, 'international_name': 'Lorenzo Pellegrini', 'club_shirt_name': 'Pellegrini', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 4, 'minute': 90}, 'international_name': 'Nicolò Barella', 'club_shirt_name': 'Barella', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '18', 'goal_type': 'SCORED'}]",,,,[],New Jersey,Red Bull Arena,Red Bull Arena,Red Bull Arena,Red Bull Arena,Red Bull Arena
San Marino,St Kitts and Nevis,SMR,SKN,0.0,0.0,,,0.0,0.0,,DRAW,2024,2024-03-24,2024-03-24T19:45:00Z,1.0,Friendly Matches,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,62265,SMR,4798.0,43.9712528,12.4769694,105.0,68.0,,,,,"[{'name': 'Matthias Sbrissa', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Sbrissa', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Pascal Hirzel', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Hirzel', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Désirée Grundbacher', 'role': 'REFEREE', 'name_short': 'Grundbacher', 'gender': 'FEMALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}]",Serravalle,San Marino Stadium,San Marino Stadium,San Marino Stadium,San Marino Stadium,San Marino Stadium
France,Germany,FRA,GER,0.0,2.0,,,0.0,2.0,Germany,WIN_REGULAR,2024,2024-03-23,2024-03-23T20:00:00Z,1.0,Friendly Matches,MD11,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,250002940,FRA,58921.0,45.765,4.982,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 1, 'second': 10}, 'international_name': 'Florian Wirtz', 'club_shirt_name': 'Wirtz', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '17', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 49, 'second': 7}, 'international_name': 'Kai Havertz', 'club_shirt_name': 'Havertz', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Ángel Nevado', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Nevado', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Alejandro Hernández', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Hernández', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Juan Martínez Munuera', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Martínez Munuera', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Jesús Gil Manzano', 'role': 'REFEREE', 'name_short': 'Gil Manzano', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'José Luis Munuera', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Munuera', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Diego Barbero', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Barbero', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}]",Décines,Groupama Stadium,Groupama Stadium,OL Stadium,OL Stadium,Groupama Stadium
England,Brazil,ENG,BRA,0.0,1.0,,,0.0,1.0,Brazil,WIN_REGULAR,2024,2024-03-23,2024-03-23T19:00:00Z,0.0,Friendly Matches,MD11,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,1100043,ENG,87360.0,51.5558417,-0.2795972,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 80, 'second': 49}, 'international_name': 'Endrick', 'club_shirt_name': 'de Sousa', 'country_code': 'BRA', 'national_field_position': 'FORWARD', 'national_jersey_number': '21', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Pedro Ribeiro', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Pedro Ribeiro', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Paulo Soares', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Paulo Soares', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Fabio Verissimo', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Verissimo', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Artur Soares Dias', 'role': 'REFEREE', 'name_short': 'Artur Soares Dias', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}]",London,Wembley Stadium,Wembley Stadium,Wembley Stadium,Wembley Stadium,Wembley Stadium
Denmark,Switzerland,DEN,SUI,0.0,0.0,,,0.0,0.0,,DRAW,2024,2024-03-23,2024-03-23T19:00:00Z,1.0,Friendly Matches,MD11,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,30731.0,63462,DEN,38052.0,55.7027611,12.572275,105.0,68.0,,,,,"[{'name': 'Joey Kooij', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Kooij', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Jeroen Manschot', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Manschot', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Joost van Zuilen', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Van Zuilen', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Rogier Honig', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Honig', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Allard Lindhout', 'role': 'REFEREE', 'name_short': 'Lindhout', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Clay Ruperti', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Ruperti', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}]",Copenhagen,Parken,Parken,Parken,Parken Stadium,Parken
Slovakia,Austria,SVK,AUT,0.0,2.0,,,0.0,2.0,Austria,WIN_REGULAR,2024,2024-03-23,2024-03-23T17:00:00Z,1.0,Friendly Matches,MD11,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,9912.0,250003855,SVK,22500.0,48.17758,17.154043,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 1, 'second': 11}, 'international_name': 'Christoph Baumgartner', 'club_shirt_name': 'Baumgartner', 'country_code': 'AUT', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '19', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 82, 'second': 59}, 'international_name': 'Andreas Weimann', 'club_shirt_name': 'Weimann', 'country_code': 'AUT', 'national_field_position': 'FORWARD', 'national_jersey_number': '24', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Roberto Vella', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Vella', 'gender': 'MALE', 'counrty_code': 'MLT', 'counrty': 'Malta'}, {'name': 'Trustin Farrugia Cann', 'role': 'REFEREE', 'name_short': 'Farrugia Cann', 'gender': 'MALE', 'counrty_code': 'MLT', 'counrty': 'Malta'}, {'name': 'Luke Portelli', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Portelli', 'gender': 'MALE', 'counrty_code': 'MLT', 'counrty': 'Malta'}, {'name': 'Ivan Kružliak', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Kružliak', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}]",Bratislava,Národný futbalový štadión,Národný futbalový štadión ,Národný futbalový štadión ,Národný futbalový štadión ,Národný futbalový štadión
Republic of Ireland,Belgium,IRL,BEL,0.0,0.0,,,0.0,0.0,,DRAW,2024,2024-03-23,2024-03-23T17:00:00Z,0.0,Friendly Matches,MD11,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,,250001051,IRL,51700.0,53.335691,-6.228819,105.0,68.0,,"[{'phase': 'FIRST_HALF', 'time': {'minute': 28, 'second': 39}, 'international_name': 'Evan Ferguson', 'club_shirt_name': 'Ferguson', 'country_code': 'IRL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'MISSED'}]",,,"[{'name': 'Morten Jensen', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Jensen', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Anders Olav Dale', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Dale', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Rohit Saggi', 'role': 'REFEREE', 'name_short': 'Saggi', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Rob Harvey', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Harvey', 'gender': 'MALE', 'counrty_code': 'IRL', 'counrty': 'Republic of Ireland'}]",Dublin,Aviva Stadium,Dublin Arena,Dublin Arena,Dublin Arena,Aviva Stadium
