,minute,phase,injuryminute,teamfromid,teamtoid,playerfromid,playertoid
5237,43,1,0,135.0,11741.525265127886,250082680.0,206024112.0
5238,43,1,0,135.0,11741.525265127886,250077686.0,206024112.0
5239,45,1,0,128.0,11741.525265127886,250011089.0,206024112.0
5240,45,1,0,128.0,11741.525265127886,1905360.0,206024112.0
5241,45,1,1,128.0,11741.525265127886,1905360.0,206024112.0
5242,45,1,2,128.0,11741.525265127886,1905360.0,206024112.0
5243,45,1,2,135.0,11741.525265127886,250046542.0,206024112.0
5244,45,1,2,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5245,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5246,47,2,0,128.0,135.0,250004721.0,250046542.0
5247,48,2,0,135.0,11741.525265127886,250023940.0,206024112.0
5248,48,2,0,135.0,128.0,250046542.0,1905363.0
5249,49,2,0,128.0,11741.525265127886,250011089.0,206024112.0
5250,49,2,0,128.0,11741.525265127886,1905363.0,206024112.0
5251,49,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5252,50,2,0,135.0,11741.525265127886,62309.0,206024112.0
5253,51,2,0,128.0,135.0,250042877.0,250046542.0
5254,51,2,0,135.0,11741.525265127886,250082679.0,206024112.0
5255,51,2,0,128.0,11741.525265127886,1905363.0,206024112.0
5256,51,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5257,52,2,0,128.0,11741.525265127886,250064274.0,206024112.0
5258,52,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5259,53,2,0,128.0,11741.525265127886,1905360.0,206024112.0
5260,53,2,0,135.0,128.0,250082680.0,250023097.0
5261,53,2,0,128.0,11741.525265127886,1905360.0,206024112.0
5262,54,2,0,135.0,11741.525265127886,250082680.0,206024112.0
5263,56,2,0,128.0,11741.525265127886,250002548.0,206024112.0
5264,56,2,0,135.0,11741.525265127886,250097238.0,206024112.0
5265,57,2,0,128.0,11741.525265127886,1905360.0,206024112.0
5266,59,2,0,128.0,135.0,250002548.0,250077686.0
5267,59,2,0,135.0,11741.525265127886,250067420.0,206024112.0
5268,60,2,0,128.0,11741.525265127886,250002548.0,206024112.0
5269,60,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5270,61,2,0,128.0,11741.525265127886,250011089.0,206024112.0
5271,62,2,0,135.0,11741.525265127886,250046542.0,206024112.0
5272,63,2,0,135.0,128.0,250097254.0,250064274.0
5273,63,2,0,135.0,135.0,250023940.0,250014355.0
5274,63,2,0,135.0,135.0,250053203.0,250097254.0
5275,64,2,0,128.0,11741.525265127886,250023097.0,206024112.0
5276,64,2,0,128.0,11741.525265127886,1905360.0,206024112.0
5277,64,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5278,65,2,0,128.0,11741.525265127886,250064274.0,206024112.0
5279,65,2,0,128.0,11741.525265127886,1905363.0,206024112.0
5280,66,2,0,135.0,128.0,250077686.0,250002548.0
5281,66,2,0,128.0,11741.525265127886,250023097.0,206024112.0
5282,66,2,0,135.0,128.0,250046542.0,250004721.0
5283,67,2,0,128.0,11741.525265127886,250004721.0,206024112.0
5284,68,2,0,128.0,11741.525265127886,1905360.0,206024112.0
5285,70,2,0,135.0,128.0,250022829.0,250055734.0
5286,70,2,0,135.0,11741.525265127886,250022829.0,206024112.0
5287,71,2,0,128.0,11741.525265127886,250023097.0,206024112.0
5288,72,2,0,128.0,11741.525265127886,1905360.0,206024112.0
5289,74,2,0,135.0,128.0,250067420.0,1905363.0
5290,75,2,0,135.0,11741.525265127886,250067420.0,206024112.0
5291,75,2,0,128.0,128.0,250002548.0,102130.0
5292,75,2,0,128.0,128.0,1905360.0,250110397.0
5293,76,2,0,128.0,11741.525265127886,250004721.0,206024112.0
5294,76,2,0,135.0,128.0,250082679.0,250004721.0
5295,76,2,0,135.0,11741.525265127886,250082679.0,206024112.0
5296,77,2,0,128.0,11741.525265127886,250004721.0,206024112.0
5297,77,2,0,128.0,11741.525265127886,250004721.0,206024112.0
5298,78,2,0,128.0,11741.525265127886,250004721.0,206024112.0
5299,79,2,0,135.0,128.0,250046542.0,250064274.0
5300,79,2,0,128.0,11741.525265127886,250023097.0,206024112.0
5301,79,2,0,135.0,11741.525265127886,250082680.0,206024112.0
5302,80,2,0,135.0,135.0,250046542.0,250113211.0
5303,80,2,0,135.0,135.0,250082680.0,250050354.0
5304,80,2,0,128.0,11741.525265127886,250064274.0,206024112.0
5305,80,2,0,135.0,11741.525265127886,250082679.0,206024112.0
5306,80,2,0,128.0,11741.525265127886,250110397.0,206024112.0
5307,80,2,0,135.0,11741.525265127886,250050354.0,206024112.0
5308,81,2,0,128.0,11741.525265127886,1905363.0,206024112.0
5309,81,2,0,128.0,135.0,250085369.0,250014355.0
5310,82,2,0,135.0,11741.525265127886,250082679.0,206024112.0
5311,83,2,0,135.0,11741.525265127886,250097254.0,206024112.0
5312,83,2,0,128.0,11741.525265127886,250085369.0,206024112.0
5313,83,2,0,135.0,11741.525265127886,250097254.0,206024112.0
5314,83,2,0,135.0,11741.525265127886,62309.0,206024112.0
5315,85,2,0,135.0,128.0,250097238.0,250110397.0
5316,85,2,0,128.0,128.0,1905363.0,250019346.0
5317,85,2,0,128.0,128.0,250064274.0,1905353.0
5318,86,2,0,135.0,135.0,250022829.0,250112811.0
5319,86,2,0,128.0,11741.525265127886,97746.0,206024112.0
5320,86,2,0,128.0,135.0,250004721.0,250050354.0
5321,86,2,0,135.0,11741.525265127886,250112811.0,206024112.0
5322,86,2,0,128.0,135.0,1905353.0,250113211.0
5323,86,2,0,135.0,11741.525265127886,250067420.0,206024112.0
5324,86,2,0,135.0,128.0,250112811.0,250011089.0
5325,87,2,0,128.0,11741.525265127886,97746.0,206024112.0
5326,88,2,0,135.0,128.0,250050354.0,250023097.0
5327,88,2,0,128.0,11741.525265127886,250023097.0,206024112.0
5328,89,2,0,135.0,11741.525265127886,250113211.0,206024112.0
5329,89,2,0,135.0,11741.525265127886,250097238.0,206024112.0
5330,89,2,0,128.0,11741.525265127886,97746.0,206024112.0
5331,90,2,1,128.0,11741.525265127886,250004721.0,206024112.0
5332,90,2,1,128.0,11741.525265127886,250055734.0,206024112.0
5333,90,2,2,128.0,128.0,250042877.0,250046574.0
5334,90,2,2,128.0,135.0,250046574.0,250014355.0
5335,90,2,2,135.0,11741.525265127886,250014355.0,206024112.0
5336,90,2,3,135.0,11741.525265127886,250097238.0,206024112.0
5337,90,2,4,135.0,11741.525265127886,250050354.0,206024112.0
5338,90,2,4,128.0,11741.525265127886,250046574.0,206024112.0
5339,90,2,4,135.0,11741.525265127886,250097254.0,206024112.0
5340,90,2,4,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5341,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5342,3,1,0,66.0,11741.525265127886,250005254.0,206024112.0
5343,12,1,0,135.0,66.0,250022829.0,250066739.0
5344,12,1,0,66.0,11741.525265127886,250026962.0,206024112.0
5345,12,1,0,66.0,135.0,250026962.0,250022829.0
5346,13,1,0,135.0,11741.525265127886,250097387.0,206024112.0
5347,14,1,0,66.0,11741.525265127886,250058759.0,206024112.0
5348,14,1,0,135.0,11741.525265127886,250014355.0,206024112.0
5349,15,1,0,66.0,135.0,250066747.0,250053203.0
5350,16,1,0,135.0,11741.525265127886,250078452.0,206024112.0
5351,18,1,0,66.0,11741.525265127886,250026037.0,206024112.0
5352,20,1,0,66.0,11741.525265127886,250017925.0,206024112.0
5353,21,1,0,66.0,11741.525265127886,250005254.0,206024112.0
5354,21,1,0,135.0,11741.525265127886,250082679.0,206024112.0
5355,21,1,0,66.0,11741.525265127886,250058759.0,206024112.0
5356,22,1,0,66.0,11741.525265127886,250026037.0,206024112.0
5357,22,1,0,66.0,11741.525265127886,59142.0,206024112.0
5358,22,1,0,135.0,11741.525265127886,250078452.0,206024112.0
5359,23,1,0,66.0,11741.525265127886,250026037.0,206024112.0
5360,23,1,0,66.0,11741.525265127886,250017925.0,206024112.0
5361,23,1,0,66.0,11741.525265127886,59142.0,206024112.0
5362,23,1,0,135.0,11741.525265127886,250078452.0,206024112.0
5363,26,1,0,135.0,11741.525265127886,62309.0,206024112.0
5364,26,1,0,66.0,11741.525265127886,59142.0,206024112.0
5365,28,1,0,135.0,11741.525265127886,250097254.0,206024112.0
5366,29,1,0,66.0,11741.525265127886,250066739.0,206024112.0
5367,30,1,0,66.0,135.0,250026962.0,250022829.0
5368,30,1,0,135.0,11741.525265127886,250022829.0,206024112.0
5369,31,1,0,135.0,11741.525265127886,62309.0,206024112.0
5370,31,1,0,66.0,11741.525265127886,59142.0,206024112.0
5371,32,1,0,66.0,11741.525265127886,250058759.0,206024112.0
5372,33,1,0,66.0,11741.525265127886,250005254.0,206024112.0
5373,35,1,0,135.0,11741.525265127886,250022829.0,206024112.0
5374,35,1,0,135.0,11741.525265127886,250050354.0,206024112.0
5375,37,1,0,66.0,11741.525265127886,250026037.0,206024112.0
5376,37,1,0,135.0,11741.525265127886,250078452.0,206024112.0
5377,39,1,0,66.0,11741.525265127886,250058759.0,206024112.0
5378,43,1,0,66.0,11741.525265127886,250005254.0,206024112.0
5379,43,1,0,135.0,11741.525265127886,250078452.0,206024112.0
5380,45,1,0,66.0,11741.525265127886,250026037.0,206024112.0
5381,45,1,0,135.0,11741.525265127886,250014355.0,206024112.0
5382,45,1,0,66.0,11741.525265127886,250058759.0,206024112.0
5383,45,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5384,45,1,1,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5385,45,1,1,66.0,135.0,250066747.0,250097254.0
5386,45,1,1,135.0,11741.525265127886,250097254.0,206024112.0
5387,45,1,1,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5388,46,2,0,135.0,135.0,250097254.0,250082680.0
5389,46,2,0,66.0,66.0,250026962.0,250064229.0
5390,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5391,46,2,0,135.0,66.0,250082680.0,250064229.0
5392,46,2,0,66.0,11741.525265127886,250017925.0,206024112.0
5393,47,2,0,66.0,11741.525265127886,250026037.0,206024112.0
5394,47,2,0,66.0,11741.525265127886,250058759.0,206024112.0
5395,47,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5396,48,2,0,66.0,135.0,250064229.0,62309.0
5397,48,2,0,135.0,11741.525265127886,250022829.0,206024112.0
5398,50,2,0,135.0,66.0,250097387.0,250066739.0
5399,51,2,0,66.0,11741.525265127886,250058759.0,206024112.0
5400,51,2,0,135.0,11741.525265127886,250082680.0,206024112.0
5401,51,2,0,66.0,11741.525265127886,250020885.0,206024112.0
5402,53,2,0,135.0,66.0,250077686.0,206024112.0
5403,54,2,0,66.0,11741.525265127886,250020885.0,206024112.0
5404,54,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5405,54,2,0,66.0,11741.525265127886,250005254.0,206024112.0
5406,57,2,0,66.0,11741.525265127886,250026037.0,206024112.0
5407,57,2,0,135.0,11741.525265127886,250077686.0,206024112.0
5408,58,2,0,66.0,11741.525265127886,250026037.0,206024112.0
5409,58,2,0,66.0,11741.525265127886,59142.0,206024112.0
5410,58,2,0,66.0,11741.525265127886,250066747.0,206024112.0
5411,58,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5412,59,2,0,66.0,11741.525265127886,250058759.0,206024112.0
5413,59,2,0,66.0,11741.525265127886,250066739.0,206024112.0
5414,59,2,0,135.0,11741.525265127886,250053203.0,206024112.0
5415,59,2,0,66.0,11741.525265127886,250058759.0,206024112.0
5416,60,2,0,135.0,66.0,250082679.0,250058759.0
5417,61,2,0,66.0,11741.525265127886,250026037.0,206024112.0
5418,62,2,0,66.0,11741.525265127886,250005254.0,206024112.0
5419,63,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5420,63,2,0,66.0,135.0,250066747.0,250014355.0
5421,63,2,0,135.0,11741.525265127886,250077686.0,206024112.0
5422,64,2,0,135.0,135.0,250053203.0,250023940.0
5423,65,2,0,135.0,135.0,250014355.0,250046542.0
5424,66,2,0,66.0,11741.525265127886,250020885.0,206024112.0
5425,66,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5426,66,2,0,66.0,11741.525265127886,250005254.0,206024112.0
5427,69,2,0,135.0,11741.525265127886,250022829.0,206024112.0
5428,69,2,0,135.0,66.0,62309.0,250005254.0
5429,69,2,0,66.0,11741.525265127886,250017925.0,206024112.0
5430,73,2,0,135.0,66.0,250097387.0,250058759.0
5431,74,2,0,66.0,66.0,250066747.0,250041741.0
5432,74,2,0,66.0,11741.525265127886,250026037.0,206024112.0
5433,76,2,0,135.0,135.0,250050354.0,250118078.0
5434,77,2,0,66.0,11741.525265127886,250026037.0,206024112.0
5435,78,2,0,66.0,11741.525265127886,250041741.0,206024112.0
5436,79,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5437,79,2,0,66.0,11741.525265127886,250026037.0,206024112.0
5438,81,2,0,66.0,66.0,250026037.0,250090398.0
5439,81,2,0,66.0,66.0,250005254.0,250050378.0
5440,84,2,0,135.0,66.0,250082679.0,250090398.0
5441,84,2,0,66.0,11741.525265127886,59142.0,206024112.0
5442,85,2,0,66.0,66.0,250058759.0,250061597.0
5443,85,2,0,135.0,66.0,250082679.0,250050378.0
5444,86,2,0,66.0,11741.525265127886,250061597.0,206024112.0
5445,86,2,0,66.0,11741.525265127886,250061597.0,206024112.0
5446,86,2,0,66.0,135.0,250064229.0,250046542.0
5447,87,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5448,87,2,0,66.0,135.0,250066739.0,250022829.0
5449,87,2,0,135.0,11741.525265127886,250077686.0,206024112.0
5450,88,2,0,135.0,66.0,250082679.0,250061597.0
5451,88,2,0,135.0,11741.525265127886,250082679.0,206024112.0
5452,89,2,0,66.0,11741.525265127886,250061597.0,206024112.0
5453,89,2,0,135.0,66.0,250118078.0,250066739.0
5454,90,2,0,135.0,11741.525265127886,250118078.0,206024112.0
5455,90,2,0,66.0,11741.525265127886,250067749.0,206024112.0
5456,90,2,2,135.0,11741.525265127886,62309.0,206024112.0
5457,90,2,2,66.0,11741.525265127886,59142.0,206024112.0
5458,90,2,3,135.0,11741.525265127886,250082680.0,206024112.0
5459,90,2,3,135.0,11741.525265127886,250077686.0,206024112.0
5460,90,2,4,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5461,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5462,2,1,0,135.0,144.0,250082680.0,103769.0
5463,2,1,0,144.0,11741.525265127886,103769.0,206024112.0
5464,3,1,0,135.0,144.0,250050354.0,250097244.0
5465,4,1,0,144.0,11741.525265127886,250065198.0,206024112.0
5466,4,1,0,144.0,11741.525265127886,250012942.0,206024112.0
5467,5,1,0,135.0,144.0,250082679.0,250130512.0
5468,5,1,0,144.0,11741.525265127886,103769.0,206024112.0
5469,6,1,0,144.0,11741.525265127886,103769.0,206024112.0
5470,6,1,0,135.0,11741.525265127886,250078452.0,206024112.0
5471,7,1,0,144.0,11741.525265127886,250065198.0,206024112.0
5472,7,1,0,144.0,135.0,250012942.0,250082680.0
5473,7,1,0,135.0,11741.525265127886,250067420.0,206024112.0
5474,9,1,0,144.0,135.0,250065196.0,250022829.0
5475,9,1,0,135.0,11741.525265127886,250067420.0,206024112.0
5476,9,1,0,135.0,11741.525265127886,62309.0,206024112.0
5477,9,1,0,144.0,11741.525265127886,250112383.0,206024112.0
5478,10,1,0,135.0,11741.525265127886,250022829.0,206024112.0
5479,10,1,0,144.0,11741.525265127886,250065198.0,206024112.0
5480,12,1,0,135.0,11741.525265127886,62309.0,206024112.0
5481,12,1,0,144.0,11741.525265127886,250012942.0,206024112.0
5482,13,1,0,144.0,11741.525265127886,250130512.0,206024112.0
5483,13,1,0,135.0,11741.525265127886,250082680.0,206024112.0
5484,13,1,0,144.0,11741.525265127886,250012939.0,206024112.0
5485,15,1,0,135.0,11741.525265127886,62309.0,206024112.0
5486,15,1,0,144.0,11741.525265127886,103769.0,206024112.0
5487,16,1,0,144.0,11741.525265127886,250130512.0,206024112.0
5488,16,1,0,135.0,11741.525265127886,250082679.0,206024112.0
5489,18,1,0,144.0,135.0,107011.0,62309.0
5490,18,1,0,135.0,11741.525265127886,250082679.0,206024112.0
5491,19,1,0,135.0,144.0,250014355.0,102225.0
5492,19,1,0,144.0,11741.525265127886,250065196.0,206024112.0
5493,23,1,0,135.0,144.0,62309.0,250130512.0
5494,23,1,0,144.0,11741.525265127886,102225.0,206024112.0
5495,24,1,0,144.0,11741.525265127886,103769.0,206024112.0
5496,25,1,0,144.0,135.0,250101045.0,250014355.0
5497,25,1,0,135.0,11741.525265127886,250023940.0,206024112.0
5498,29,1,0,135.0,11741.525265127886,250050354.0,206024112.0
5499,29,1,0,144.0,11741.525265127886,250101045.0,206024112.0
5500,29,1,0,135.0,11741.525265127886,250082680.0,206024112.0
5501,29,1,0,135.0,11741.525265127886,250023940.0,206024112.0
5502,30,1,0,135.0,11741.525265127886,250022829.0,206024112.0
5503,30,1,0,135.0,11741.525265127886,250082679.0,206024112.0
5504,30,1,0,144.0,11741.525265127886,250065196.0,206024112.0
5505,31,1,0,135.0,144.0,250053203.0,103769.0
5506,32,1,0,144.0,11741.525265127886,250101045.0,206024112.0
5507,33,1,0,135.0,144.0,250022829.0,107011.0
5508,33,1,0,144.0,11741.525265127886,250012939.0,206024112.0
5509,37,1,0,135.0,11741.525265127886,62309.0,206024112.0
5510,42,1,0,144.0,11741.525265127886,103769.0,206024112.0
5511,44,1,0,135.0,11741.525265127886,250082680.0,206024112.0
5512,44,1,0,144.0,11741.525265127886,250012942.0,206024112.0
5513,44,1,0,135.0,11741.525265127886,250022829.0,206024112.0
5514,45,1,1,135.0,144.0,62309.0,250101045.0
5515,45,1,1,144.0,11741.525265127886,250012939.0,206024112.0
5516,45,1,2,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5517,46,2,0,135.0,135.0,250053203.0,250097254.0
5518,46,2,0,135.0,135.0,250014355.0,250077686.0
5519,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5520,46,2,0,135.0,144.0,250022829.0,250065196.0
5521,46,2,0,144.0,11741.525265127886,250101045.0,206024112.0
5522,47,2,0,135.0,11741.525265127886,250082680.0,206024112.0
5523,48,2,0,144.0,11741.525265127886,250065198.0,206024112.0
5524,48,2,0,144.0,11741.525265127886,250130512.0,206024112.0
5525,48,2,0,135.0,11741.525265127886,250077686.0,206024112.0
5526,50,2,0,135.0,11741.525265127886,250022829.0,206024112.0
5527,50,2,0,144.0,11741.525265127886,250012939.0,206024112.0
5528,52,2,0,135.0,144.0,250022829.0,103769.0
5529,52,2,0,144.0,11741.525265127886,103769.0,206024112.0
5530,53,2,0,144.0,11741.525265127886,250065198.0,206024112.0
5531,53,2,0,144.0,11741.525265127886,102225.0,206024112.0
5532,54,2,0,135.0,11741.525265127886,250082680.0,206024112.0
5533,54,2,0,135.0,11741.525265127886,62309.0,206024112.0
5534,55,2,0,144.0,135.0,250065198.0,250067420.0
5535,56,2,0,135.0,11741.525265127886,250022829.0,206024112.0
5536,57,2,0,135.0,11741.525265127886,250082680.0,206024112.0
5537,57,2,0,135.0,144.0,250023940.0,250097244.0
5538,58,2,0,144.0,11741.525265127886,250012939.0,206024112.0
5539,58,2,0,144.0,11741.525265127886,103769.0,206024112.0
5540,58,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5541,58,2,0,135.0,11741.525265127886,62309.0,206024112.0
5542,60,2,0,135.0,144.0,250067420.0,102225.0
5543,61,2,0,144.0,11741.525265127886,102225.0,206024112.0
5544,62,2,0,135.0,11741.525265127886,250097387.0,206024112.0
5545,62,2,0,144.0,11741.525265127886,250097244.0,206024112.0
5546,63,2,0,135.0,11741.525265127886,250097254.0,206024112.0
5547,63,2,0,135.0,11741.525265127886,250023940.0,206024112.0
5548,63,2,0,144.0,11741.525265127886,250012939.0,206024112.0
5549,64,2,0,135.0,11741.525265127886,250082680.0,206024112.0
5550,64,2,0,144.0,11741.525265127886,250012942.0,206024112.0
5551,65,2,0,144.0,135.0,250130512.0,250023940.0
5552,65,2,0,135.0,11741.525265127886,250082679.0,206024112.0
5553,65,2,0,135.0,11741.525265127886,250082680.0,206024112.0
5554,65,2,0,135.0,144.0,250067420.0,250065198.0
5555,66,2,0,144.0,11741.525265127886,250012939.0,206024112.0
5556,67,2,0,144.0,11741.525265127886,250065198.0,206024112.0
5557,67,2,0,144.0,135.0,250112383.0,250050354.0
5558,68,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5559,68,2,0,135.0,144.0,62309.0,250097244.0
5560,68,2,0,144.0,11741.525265127886,250012939.0,206024112.0
5561,70,2,0,144.0,135.0,250065196.0,250097254.0
5562,70,2,0,135.0,11741.525265127886,250022829.0,206024112.0
5563,71,2,0,135.0,11741.525265127886,62309.0,206024112.0
5564,71,2,0,144.0,11741.525265127886,250012939.0,206024112.0
5565,72,2,0,135.0,144.0,250050354.0,250097244.0
5566,72,2,0,135.0,135.0,250097387.0,250097238.0
5567,73,2,0,144.0,144.0,107011.0,250097090.0
5568,73,2,0,144.0,11741.525265127886,250012939.0,206024112.0
5569,75,2,0,135.0,135.0,250050354.0,250118078.0
5570,76,2,0,135.0,11741.525265127886,250022829.0,206024112.0
5571,78,2,0,144.0,11741.525265127886,250065198.0,206024112.0
5572,78,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5573,79,2,0,144.0,11741.525265127886,102225.0,206024112.0
5574,79,2,0,135.0,11741.525265127886,250078452.0,206024112.0
5575,83,2,0,135.0,135.0,250082680.0,250046542.0
5576,85,2,0,144.0,144.0,103769.0,250065203.0
5577,86,2,0,135.0,144.0,250118078.0,250130512.0
5578,86,2,0,144.0,11741.525265127886,250097090.0,206024112.0
5579,87,2,0,135.0,11741.525265127886,250022829.0,206024112.0
5580,87,2,0,135.0,11741.525265127886,250077686.0,206024112.0
5581,87,2,0,144.0,11741.525265127886,250012939.0,206024112.0
5582,88,2,0,135.0,11741.525265127886,250097254.0,206024112.0
5583,90,2,0,135.0,11741.525265127886,250118078.0,206024112.0
5584,90,2,0,144.0,11741.525265127886,250012942.0,206024112.0
5585,90,2,0,135.0,144.0,62309.0,250101045.0
5586,90,2,2,144.0,11741.525265127886,250112383.0,206024112.0
5587,90,2,2,144.0,11741.525265127886,250012942.0,206024112.0
5588,90,2,2,135.0,11741.525265127886,62309.0,206024112.0
5589,90,2,2,135.0,11741.525265127886,250022829.0,206024112.0
5590,90,2,3,144.0,11741.525265127886,250012939.0,206024112.0
5591,90,2,3,144.0,11741.525265127886,250065203.0,206024112.0
5592,90,2,3,135.0,11741.525265127886,250067420.0,206024112.0
5593,90,2,4,144.0,144.0,250065198.0,250113272.0
5594,90,2,4,144.0,11741.525265127886,250065203.0,206024112.0
5595,90,2,4,144.0,11741.525265127886,102225.0,206024112.0
5596,90,2,4,135.0,11741.525265127886,250078452.0,206024112.0
5597,90,2,5,144.0,11741.525265127886,250130512.0,206024112.0
5598,90,2,5,135.0,11741.525265127886,250082679.0,206024112.0
5599,90,2,5,144.0,11741.525265127886,250065203.0,206024112.0
5600,90,2,5,144.0,11741.525265127886,250097244.0,206024112.0
5601,90,2,7,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5602,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5603,3,1,0,8.0,11741.525265127886,1906540.0,206024112.0
5604,3,1,0,8.0,11741.525265127886,250024349.0,206024112.0
5605,3,1,0,8.0,11741.525265127886,1906540.0,206024112.0
5606,3,1,0,8.0,11741.525265127886,250003976.0,206024112.0
5607,3,1,0,57166.0,11741.525265127886,250024883.0,206024112.0
5608,5,1,0,8.0,11741.525265127886,250024349.0,206024112.0
5609,5,1,0,57166.0,11741.525265127886,250008250.0,206024112.0
5610,5,1,0,8.0,57166.0,1903428.0,250119185.0
5611,6,1,0,57166.0,11741.525265127886,250024883.0,206024112.0
5612,7,1,0,8.0,11741.525265127886,250024349.0,206024112.0
5613,8,1,0,57166.0,8.0,250004740.0,250089289.0
5614,8,1,0,8.0,11741.525265127886,250065408.0,206024112.0
5615,11,1,0,8.0,11741.525265127886,1906540.0,206024112.0
5616,11,1,0,8.0,11741.525265127886,1909713.0,206024112.0
5617,14,1,0,57166.0,8.0,250087711.0,250089289.0
5618,14,1,0,8.0,11741.525265127886,250041706.0,206024112.0
5619,15,1,0,8.0,57166.0,250065413.0,250043090.0
5620,15,1,0,57166.0,11741.525265127886,250064444.0,206024112.0
5621,16,1,0,8.0,11741.525265127886,1903428.0,206024112.0
5622,16,1,0,57166.0,11741.525265127886,250064444.0,206024112.0
5623,16,1,0,8.0,11741.525265127886,1906540.0,206024112.0
5624,18,1,0,57166.0,11741.525265127886,250087711.0,206024112.0
5625,18,1,0,57166.0,8.0,250119185.0,250089289.0
5626,20,1,0,8.0,11741.525265127886,250056875.0,206024112.0
5627,21,1,0,8.0,11741.525265127886,1906540.0,206024112.0
5628,21,1,0,8.0,11741.525265127886,250089289.0,206024112.0
5629,23,1,0,8.0,57166.0,1903428.0,250000069.0
5630,23,1,0,57166.0,11741.525265127886,250004740.0,206024112.0
5631,24,1,0,8.0,11741.525265127886,1906540.0,206024112.0
5632,24,1,0,8.0,11741.525265127886,250020234.0,206024112.0
5633,25,1,0,8.0,57166.0,250024349.0,250043090.0
5634,25,1,0,57166.0,11741.525265127886,250008250.0,206024112.0
5635,25,1,0,8.0,57166.0,1906540.0,250004740.0
5636,26,1,0,57166.0,11741.525265127886,250004740.0,206024112.0
5637,29,1,0,57166.0,11741.525265127886,250087711.0,206024112.0
5638,29,1,0,8.0,11741.525265127886,250056875.0,206024112.0
5639,31,1,0,57166.0,8.0,250008250.0,1903428.0
5640,32,1,0,8.0,11741.525265127886,250020234.0,206024112.0
5641,32,1,0,8.0,8.0,250089289.0,250050403.0
5642,35,1,0,8.0,11741.525265127886,250065413.0,206024112.0
5643,35,1,0,57166.0,11741.525265127886,250119185.0,206024112.0
5644,36,1,0,8.0,11741.525265127886,1906540.0,206024112.0
5645,37,1,0,8.0,11741.525265127886,250065413.0,206024112.0
5646,37,1,0,57166.0,11741.525265127886,250024883.0,206024112.0
5647,38,1,0,8.0,11741.525265127886,1906540.0,206024112.0
5648,42,1,0,8.0,11741.525265127886,1903428.0,206024112.0
5649,45,1,2,8.0,11741.525265127886,1903428.0,206024112.0
5650,45,1,2,57166.0,11741.525265127886,250024883.0,206024112.0
5651,45,1,2,8.0,11741.525265127886,250041706.0,206024112.0
5652,45,1,2,57166.0,11741.525265127886,250056861.0,206024112.0
5653,45,1,2,8.0,11741.525265127886,250003976.0,206024112.0
5654,45,1,4,57166.0,11741.525265127886,250043090.0,206024112.0
5655,45,1,4,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5656,46,2,0,57166.0,57166.0,250043090.0,250058270.0
5657,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
5658,46,2,0,8.0,57166.0,250065413.0,250000069.0
5659,47,2,0,57166.0,11741.525265127886,250056861.0,206024112.0
5660,47,2,0,57166.0,11741.525265127886,250008250.0,206024112.0
5661,47,2,0,8.0,11741.525265127886,250041706.0,206024112.0
5662,48,2,0,57166.0,8.0,250047100.0,250020234.0
5663,50,2,0,8.0,11741.525265127886,250056875.0,206024112.0
5664,51,2,0,8.0,11741.525265127886,250065408.0,206024112.0
5665,51,2,0,57166.0,11741.525265127886,250024883.0,206024112.0
5666,52,2,0,57166.0,11741.525265127886,250047100.0,206024112.0
5667,52,2,0,8.0,11741.525265127886,250041706.0,206024112.0
5668,52,2,0,57166.0,11741.525265127886,250056861.0,206024112.0
5669,53,2,0,57166.0,8.0,250058270.0,250003976.0
