match_id,team,formation,opposing_team_formation,shot,pass,under_pressure,score,counterpress,formation_play_duration,formation_play_duration_ratio,shot_mean,pass_mean,under_pressure_mean,counterpress_mean,home_or_away,goals
3900521,Paris Saint-Germain,442,4231,21,754,451,4,69,0 days 01:16:08.256000,1.2170237394751957,25.55749852897911,917.6358995642976,548.8777065033132,83.9746380237885,1,5
3900521,Troyes,4231,442,11,435,283,1,59,0 days 01:19:55.255000,1.159411960364986,12.753531564014846,504.3442027587689,328.113584783291,68.40530566153417,0,5
3900522,OGC Nice,352,4321,8,736,556,0,105,0 days 00:28:01.555000,3.3533782718971428,26.827026175177142,2468.086408116297,1864.4783191748113,352.1047185492,0,2
3900522,Toulouse,4321,352,11,447,533,2,71,0 days 00:28:01.555000,3.3533782718971428,36.88716099086857,1498.960087538023,1787.350618921177,238.08985730469715,1,2
3900523,Rennes,433,4231,11,500,420,2,72,0 days 01:34:19.506000,1.0,11.0,500.0,420.0,72.0,0,4
3900523,Stade de Reims,4231,433,12,450,436,2,81,0 days 01:15:25.658000,1.2505377118642196,15.006452542370635,562.7419703388988,545.2344423727998,101.29355466100179,1,4
3900524,Gazélec Ajaccio,41212,4141,18,519,314,1,62,0 days 01:34:08.352000,1.0,18.0,519.0,314.0,62.0,1,2
3900524,Lorient,4141,41212,5,618,420,1,54,0 days 01:17:51.502000,1.2091083338934672,6.045541669467336,747.2289503461627,507.8255002352562,65.29185003024723,0,2
3900525,Bastia,4141,4231,6,401,306,0,33,0 days 01:34:14.064000,1.0,6.0,401.0,306.0,33.0,0,0
3900525,Nantes,4231,4141,15,524,359,0,40,0 days 01:12:03.207000,1.3078402213912033,19.61760332086805,685.3082760089906,469.514639479442,52.31360885564813,1,0
3900526,Angers,433,433,9,464,347,2,62,0 days 01:06:36.105000,1.4206546124288526,12.785891511859674,659.1837401669876,492.9671505128118,88.08058597058886,1,2
3900526,Lille,433,433,8,512,371,0,51,0 days 01:06:36.105000,1.4206546124288526,11.36523689943082,727.3751615635725,527.0628612111043,72.45338523387149,0,2
3900527,AS Monaco,4231,4231,10,312,327,3,42,0 days 01:35:10.349000,1.0,10.0,312.0,327.0,42.0,0,6
3900527,Marseille,4231,4231,12,552,447,3,85,0 days 01:35:10.349000,1.0,12.0,552.0,447.0,85.0,1,6
3900528,Bordeaux,4231,433,7,341,196,1,31,0 days 00:23:12.279000,4.026810000007183,28.187670000050282,1373.1422100024495,789.2547600014078,124.83111000022267,1,4
3900528,Bordeaux,433,433,4,307,213,0,38,0 days 00:34:47.730000,2.685425318408032,10.741701273632128,824.4255727512658,571.9955928209108,102.04616209950521,1,4
3900528,Caen,433,4231,3,133,155,1,27,0 days 01:33:26.443000,1.0,3.0,133.0,155.0,27.0,0,4
3900528,Caen,433,433,9,173,198,2,31,0 days 01:33:26.443000,1.0,9.0,173.0,198.0,31.0,0,4
3900529,Guingamp,442,4231,14,323,271,0,38,0 days 01:39:36.668000,1.0,14.0,323.0,271.0,38.0,0,3
3900529,Saint-Étienne,4231,442,11,409,326,3,54,0 days 01:38:50.470000,1.007789939077341,11.085689329850752,412.1860850826325,328.5395201392132,54.42065671017642,1,3
3900530,Lyon,41212,4231,10,605,319,0,71,0 days 01:34:19.599000,1.0,10.0,605.0,319.0,71.0,0,0
3900530,Nantes,4231,41212,9,422,331,0,45,0 days 01:34:19.599000,1.0,9.0,422.0,331.0,45.0,1,0
3900531,Lorient,442,3412,10,566,438,0,72,0 days 01:33:19.585000,1.0,10.0,566.0,438.0,72.0,1,0
3900531,OGC Nice,3412,442,12,562,474,0,58,0 days 01:33:19.585000,1.0,12.0,562.0,474.0,58.0,0,0
3900532,Angers,433,433,8,277,230,0,33,0 days 01:35:11.885000,1.0,8.0,277.0,230.0,33.0,1,0
3900532,Paris Saint-Germain,433,433,12,828,535,0,47,0 days 01:35:11.885000,1.0,12.0,828.0,535.0,47.0,0,0
3900533,AS Monaco,4231,4231,1,24,17,0,0,0 days 01:33:10.413000,1.0,1.0,24.0,17.0,0.0,1,2
3900533,AS Monaco,4231,433,10,626,340,1,46,0 days 01:33:10.413000,1.0,10.0,626.0,340.0,46.0,1,2
3900533,Caen,4231,4231,0,12,12,0,1,0 days 00:30:20.064000,3.0715474840445167,0.0,36.8585698085342,36.8585698085342,3.0715474840445167,0,2
3900533,Caen,433,4231,9,406,323,1,37,0 days 00:56:30.377000,1.648906006618143,14.840154059563286,669.455838686966,532.5966401376602,61.009522244871285,0,2
3900534,Bastia,4231,4231,1,18,11,0,2,0 days 00:42:35.469000,2.2090954732771166,2.2090954732771166,39.7637185189881,24.300050206048283,4.418190946554233,1,1
3900534,Bastia,442,4231,8,460,378,1,69,0 days 00:51:29.806000,1.8270645470945424,14.616516376756339,840.4496916634895,690.630398801737,126.06745374952342,1,1
3900534,Bordeaux,4231,4231,0,23,21,0,2,0 days 01:34:05.275000,1.0,0.0,23.0,21.0,2.0,0,1
3900534,Bordeaux,4231,442,6,476,385,0,59,0 days 01:34:05.275000,1.0,6.0,476.0,385.0,59.0,0,1
3900535,Lille,433,4231,15,378,365,1,59,0 days 01:35:42.576000,1.0,15.0,378.0,365.0,59.0,1,1
3900535,Saint-Étienne,4231,433,9,403,305,0,55,0 days 01:35:42.576000,1.0,9.0,403.0,305.0,55.0,0,1
3900536,Gazélec Ajaccio,41212,433,4,279,273,1,44,0 days 01:08:29.462000,1.4119556282549879,5.6478225130199515,393.93562028314165,385.46388651361167,62.126047643219465,0,2
3900536,Gazélec Ajaccio,41212,442,2,59,54,1,5,0 days 01:08:29.462000,1.4119556282549879,2.8239112565099758,83.30538206704429,76.24560392576934,7.05977814127494,0,2
3900536,Montpellier,433,41212,13,543,335,0,39,0 days 01:02:36.323000,1.5446962361862917,20.081051070421793,838.7700562491564,517.4732391224077,60.24315321126538,1,2
3900536,Montpellier,442,41212,3,69,49,0,8,0 days 00:34:06.055000,2.835885643347808,8.507656930043424,195.67610939099876,138.9583965240426,22.687085146782465,1,2
3900537,Toulouse,41212,4231,11,368,293,3,76,0 days 01:06:17.025000,1.4042401040979124,15.446641145077036,516.7603583080318,411.44235050068835,106.72224791144134,0,3
3900537,Toulouse,4141,4231,0,4,7,0,0,0 days 00:03:38.111000,25.604843405422013,0.0,102.41937362168805,179.2339038379541,0.0,0,3
3900537,Troyes,4231,41212,17,596,396,0,44,0 days 01:14:53.531000,1.2428306380883987,21.128120847502778,740.7270603006856,492.16093268300585,54.68454807588954,1,3
3900537,Troyes,4231,4141,1,27,8,0,2,0 days 01:14:53.531000,1.2428306380883987,1.2428306380883987,33.55642722838677,9.94264510470719,2.4856612761767973,1,3
3900538,Guingamp,442,4411,8,449,333,1,70,0 days 00:48:39.308000,1.9929401077241593,15.943520861793274,894.8301083681475,663.649055872145,139.50580754069114,1,3
3900538,Stade de Reims,4411,442,6,377,395,2,70,0 days 01:36:58.006000,1.0,6.0,377.0,395.0,70.0,0,3
3900539,Marseille,4231,4141,11,496,453,1,69,0 days 01:34:07.462000,1.0,11.0,496.0,453.0,69.0,0,1
3900539,Rennes,4141,4231,10,498,431,0,61,0 days 01:34:07.462000,1.0,10.0,498.0,431.0,61.0,1,1
3900540,OGC Nice,3412,433,7,436,326,0,54,0 days 00:42:33.729000,2.1870590027367824,15.309413019157477,953.5577251932372,712.9812348921911,118.10118614778625,1,3
3900540,Paris Saint-Germain,433,3412,16,787,319,3,80,0 days 00:42:33.729000,2.1870590027367824,34.99294404378852,1721.2154351538477,697.6718218730337,174.9647202189426,0,3
3900541,AS Monaco,4231,4141,7,448,450,2,67,0 days 01:36:03.709000,1.0,7.0,448.0,450.0,67.0,0,3
3900541,Bastia,4141,4231,5,464,439,1,72,0 days 01:22:44.120000,1.1610736646172937,5.805368323086468,538.7381803824243,509.7113387669919,83.59730385244515,1,3
3900542,Caen,4141,352,4,156,109,0,29,0 days 01:34:04.798000,1.0,4.0,156.0,109.0,29.0,1,3
3900542,Caen,4141,433,11,290,205,1,54,0 days 01:34:04.798000,1.0,11.0,290.0,205.0,54.0,1,3
3900542,Lille,352,4141,6,165,174,0,19,0 days 01:06:55.892000,1.4056149916382215,8.43368994982933,231.92647362030655,244.57700854505055,26.706684841126208,0,3
3900542,Lille,433,4141,6,238,262,2,24,0 days 00:27:08.906000,3.465392109796391,20.79235265877835,824.763322131541,907.9327327666545,83.1694106351134,0,3
3900543,Stade de Reims,4231,4141,11,601,415,1,65,0 days 01:10:00.260000,1.3830853328127306,15.213938660940038,831.2342850204511,573.9804131172832,89.90054663282748,1,2
3900543,Troyes,4141,4231,14,441,359,1,65,0 days 01:36:49.318000,1.0,14.0,441.0,359.0,65.0,0,2
3900544,Lorient,4411,4141,5,464,462,3,64,0 days 01:33:14.859000,1.0,5.0,464.0,462.0,64.0,0,5
3900544,Toulouse,4141,4411,20,562,395,2,72,0 days 01:18:00.142000,1.195446420215455,23.9089284043091,671.8408881610858,472.2013359851048,86.07214225551277,1,5
3900545,Angers,4141,41212,8,389,381,2,60,0 days 01:36:13.376000,1.0,8.0,389.0,381.0,60.0,0,2
3900545,Angers,4141,433,1,22,16,0,3,0 days 01:36:13.376000,1.0,1.0,22.0,16.0,3.0,0,2
3900545,Lyon,41212,4141,13,665,549,0,41,0 days 00:47:06.615000,2.042505258056014,26.552568354728184,1358.2659966072495,1121.3353866727518,83.74271558029658,1,2
3900545,Lyon,433,4141,1,9,16,0,5,0 days 00:49:06.761000,1.959227775852877,1.959227775852877,17.633049982675892,31.347644413646034,9.796138879264385,1,2
3900546,Gazélec Ajaccio,433,4411,26,496,489,1,81,0 days 01:35:25.312000,1.0,26.0,496.0,489.0,81.0,1,2
3900546,Nantes,4411,433,11,375,457,1,53,0 days 01:35:25.312000,1.0,11.0,375.0,457.0,53.0,0,2
3900547,Marseille,4231,4141,14,619,318,2,42,0 days 01:34:13.217000,1.0,14.0,619.0,318.0,42.0,1,4
3900547,Montpellier,4141,4231,6,340,308,2,46,0 days 01:34:13.217000,1.0,6.0,340.0,308.0,46.0,0,4
3900548,Bordeaux,4231,433,14,576,464,1,70,0 days 01:25:36.375000,1.122803533620501,15.719249470687013,646.7348353654086,520.9808395999124,78.59624735343506,1,1
3900548,Guingamp,433,4231,9,391,328,0,50,0 days 01:08:50.851000,1.3961142631385157,12.565028368246642,545.8806768871597,457.9254783094332,69.80571315692579,0,1
3900549,Rennes,4141,4231,5,440,416,1,39,0 days 01:35:20.883000,1.0,5.0,440.0,416.0,39.0,0,2
3900549,Saint-Étienne,4231,4141,14,546,327,1,58,0 days 01:35:20.883000,1.0,14.0,546.0,327.0,58.0,1,2
3900550,Caen,433,4231,12,308,316,1,45,0 days 00:35:16.632000,2.6678458985784963,32.014150782941954,821.6965367621768,843.0393039508049,120.05306543603233,0,2
3900550,Rennes,4231,433,22,663,393,1,53,0 days 00:35:16.632000,2.6678458985784963,58.69260976872692,1768.781830757543,1048.4634381413491,141.3958326246603,1,2
3900551,Lille,433,442,16,523,336,3,60,0 days 01:35:16.368000,1.0,16.0,523.0,336.0,60.0,1,3
3900551,Lorient,442,433,11,527,455,0,64,0 days 01:35:16.368000,1.0,11.0,527.0,455.0,64.0,0,3
3900552,Guingamp,41212,442,0,5,5,0,2,0 days 00:34:35.747000,2.722217592028316,0.0,13.611087960141578,13.611087960141578,5.444435184056632,0,3
3900552,Guingamp,4411,433,2,50,69,0,11,0 days 00:23:29.719000,4.008341378671919,8.016682757343839,200.41706893359597,276.57555512836245,44.09175516539111,0,3
3900552,Guingamp,4411,442,0,8,16,0,1,0 days 00:23:29.719000,4.008341378671919,0.0,32.066731029375354,64.13346205875071,4.008341378671919,0,3
3900552,Guingamp,442,442,6,259,306,1,47,0 days 00:36:05.169000,2.6097893513162256,15.658736107897354,675.9354419909024,798.5955415027651,122.6600995118626,0,3
3900552,Montpellier,433,4411,2,148,84,0,12,0 days 00:08:03.937000,11.67638556258356,23.35277112516712,1728.105063262367,980.8163872570191,140.1166267510027,1,3
3900552,Montpellier,442,41212,0,8,6,0,2,0 days 01:26:06.698000,1.0936646577756237,0.0,8.74931726220499,6.561987946653742,2.1873293155512474,1,3
3900552,Montpellier,442,4411,1,30,19,0,0,0 days 01:26:06.698000,1.0936646577756237,1.0936646577756237,32.80993973326871,20.77962849773685,0.0,1,3
3900552,Montpellier,442,442,6,469,344,2,68,0 days 01:26:06.698000,1.0936646577756237,6.561987946653742,512.9287244967675,376.22064227481457,74.36919672874241,1,3
3900553,OGC Nice,41212,4411,7,666,291,1,49,0 days 01:33:19.732000,1.0196266535612777,7.137386574928944,679.071351271811,296.7113561863318,49.961706024502604,0,2
3900553,OGC Nice,41212,442,0,19,20,0,7,0 days 01:33:19.732000,1.0196266535612777,0.0,19.372906417664275,20.392533071225554,7.137386574928944,0,2
3900553,Stade de Reims,4411,41212,17,410,309,1,64,0 days 01:00:27.933000,1.5737986340982595,26.754576779670412,645.2574399802863,486.30377793636217,100.7231125822886,1,2
3900553,Stade de Reims,442,41212,0,8,15,0,4,0 days 00:32:51.799000,2.8956480858343068,0.0,23.165184686674454,43.4347212875146,11.582592343337227,1,2
3900554,Bastia,4141,4231,1,8,9,0,3,0 days 01:34:18.383000,1.0,1.0,8.0,9.0,3.0,0,2
3900554,Bastia,4141,433,10,394,359,1,42,0 days 01:34:18.383000,1.0,10.0,394.0,359.0,42.0,0,2
3900554,Troyes,4231,4141,0,15,7,0,2,0 days 00:29:39.094000,3.180485685410664,0.0,47.707285281159955,22.263399797874648,6.360971370821328,1,2
3900554,Troyes,433,4141,17,490,345,1,72,0 days 01:04:39.289000,1.4586134211707351,24.796428159902497,714.7205763736602,503.2216303039036,105.02016632429293,1,2
3900555,Nantes,4231,41212,14,499,419,1,73,0 days 00:49:42.543000,1.9133980633305203,26.787572886627284,954.7856336019296,801.713788535488,139.67805862312798,1,2
3900555,Nantes,433,4231,1,10,14,0,0,0 days 00:31:52.322000,2.98422127654234,2.98422127654234,29.842212765423398,41.77909787159276,0.0,1,2
3900555,Nantes,442,4231,0,8,6,0,1,0 days 00:09:03.606000,10.498029823070386,0.0,83.98423858456309,62.988178938422315,10.498029823070386,1,2
3900555,Toulouse,41212,4231,6,366,394,1,77,0 days 00:56:01.590000,1.697646649353431,10.185879896120586,621.3386736633557,668.8727798452518,130.7187920002142,0,2
3900555,Toulouse,4231,433,0,6,4,0,2,0 days 00:10:40.212000,8.913909767389553,0.0,53.483458604337315,35.65563906955821,17.827819534779106,0,2
3900555,Toulouse,4231,442,0,3,2,0,0,0 days 00:10:40.212000,8.913909767389553,0.0,26.741729302168658,17.827819534779106,0.0,0,2
3900556,Angers,4141,4141,7,504,295,1,54,0 days 01:11:36.019000,1.3148128534813277,9.203689974369293,662.6656781545892,387.8697917769917,70.99989408799169,1,2
3900556,Bordeaux,4141,4141,3,569,394,1,61,0 days 01:34:08.461000,1.0,3.0,569.0,394.0,61.0,0,2
3900557,Lyon,4141,433,9,412,361,1,70,0 days 01:33:15.868000,1.0,9.0,412.0,361.0,70.0,0,6
3900557,Paris Saint-Germain,433,4141,11,699,349,5,85,0 days 01:33:15.868000,1.0,11.0,699.0,349.0,85.0,1,6
3900558,AS Monaco,4231,4231,10,440,370,1,51,0 days 01:33:11.649000,1.0,10.0,440.0,370.0,51.0,1,1
3900558,Saint-Étienne,4231,4231,5,421,377,0,60,0 days 01:25:48.367000,1.0861014764487458,5.430507382243729,457.24872158492195,409.46025662117717,65.16608858692474,0,1
3900559,Gazélec Ajaccio,41212,4231,10,457,375,1,39,0 days 00:46:04.502000,2.0543305810594457,20.543305810594457,938.8290755441667,770.3739678972921,80.11889266131838,0,2
3900559,Gazélec Ajaccio,4411,4231,0,7,10,0,2,0 days 00:05:24.459000,17.50360137952715,0.0,122.52520965669005,175.03601379527151,35.0072027590543,0,2
3900559,Marseille,4231,41212,11,552,396,1,62,0 days 00:51:28.961000,1.8385473303159219,20.224020633475142,1014.8781263343889,728.0647428051051,113.98993447958716,1,2
3900559,Marseille,4231,4411,0,16,17,0,2,0 days 00:51:28.961000,1.8385473303159219,0.0,29.41675728505475,31.255304615370672,3.6770946606318438,1,2
3900560,Montpellier,4231,352,10,452,432,0,51,0 days 01:34:04.045000,1.0,10.0,452.0,432.0,51.0,0,1
3900560,OGC Nice,352,4231,10,563,411,1,82,0 days 01:34:04.045000,1.0,10.0,563.0,411.0,82.0,1,1
3900561,Lille,433,4141,24,557,444,1,68,0 days 01:37:38.079000,1.0,24.0,557.0,444.0,68.0,0,2
3900561,Lille,433,442,0,16,5,0,4,0 days 01:37:38.079000,1.0,0.0,16.0,5.0,4.0,0,2
3900561,Toulouse,4141,433,7,352,377,1,49,0 days 00:47:33.226000,2.053142302782885,14.371996119480194,722.7060905795754,774.0346481491475,100.60397283636135,1,2
3900561,Toulouse,4411,433,0,1,0,0,0,0 days 00:24:52.210000,3.9257738522057886,0.0,3.9257738522057886,0.0,0.0,1,2
3900561,Toulouse,442,433,0,4,9,0,1,0 days 00:25:12.643000,3.8727439323092097,0.0,15.490975729236839,34.85469539078289,3.8727439323092097,1,2
3900562,Caen,4231,433,0,10,18,0,1,0 days 00:47:52.007000,1.9507664849006285,0.0,19.507664849006286,35.11379672821131,1.9507664849006285,1,3
3900562,Caen,433,433,9,271,284,0,44,0 days 00:45:30.608000,2.0517829728763703,18.466046755887334,556.0331856494963,582.7063642968892,90.2784508065603,1,3
3900562,Paris Saint-Germain,433,4231,0,13,9,0,2,0 days 01:33:22.615000,1.0,0.0,13.0,9.0,2.0,0,3
3900562,Paris Saint-Germain,433,433,18,815,446,3,76,0 days 01:33:22.615000,1.0,18.0,815.0,446.0,76.0,0,3
3900563,Guingamp,4141,4231,13,426,268,0,47,0 days 00:46:03.072000,2.0768829042457093,26.99947775519422,884.7521172086722,556.6046183378501,97.61349649954833,1,2
3900563,Guingamp,442,4231,0,21,7,0,2,0 days 00:49:35.505000,1.9286060685497084,0.0,40.50072743954388,13.500242479847959,3.857212137099417,1,2
3900563,Rennes,4231,4141,8,437,306,2,38,0 days 01:35:38.577000,1.0,8.0,437.0,306.0,38.0,0,2
3900563,Rennes,4231,442,1,7,8,0,0,0 days 01:35:38.577000,1.0,1.0,7.0,8.0,0.0,0,2
3900564,AS Monaco,4141,451,15,607,355,0,62,0 days 00:02:43.698000,34.20502388544759,513.0753582817138,20762.449498466685,12142.783479333893,2120.7114808977503,0,0
3900564,Troyes,451,4141,12,287,306,0,51,0 days 00:02:43.698000,34.20502388544759,410.46028662537105,9816.841855123457,10466.737308946962,1744.456218157827,1,0
3900565,Lorient,442,4231,17,536,436,0,51,0 days 01:36:15.217000,1.0,17.0,536.0,436.0,51.0,1,0
3900565,Nantes,4231,442,12,411,386,0,45,0 days 01:36:15.217000,1.0,12.0,411.0,386.0,45.0,0,0
3900566,Bastia,4231,4411,0,9,6,0,2,0 days 00:33:39.754000,2.8041915005490767,0.0,25.23772350494169,16.82514900329446,5.6083830010981535,1,2
3900566,Bastia,433,442,8,417,394,2,51,0 days 01:00:44.023000,1.5542648880097627,12.434119104078102,648.1284583000711,612.3803658758465,79.26750928849789,1,2
3900566,Stade de Reims,4411,4231,1,8,8,0,1,0 days 00:48:15.453000,1.9560935715413097,1.9560935715413097,15.648748572330478,15.648748572330478,1.9560935715413097,0,2
3900566,Stade de Reims,442,433,11,519,433,0,75,0 days 00:46:08.324000,2.0459227315877766,22.50515004746554,1061.833897694056,885.8845427775072,153.44420486908325,0,2
3900567,Bordeaux,433,4231,10,399,395,1,88,0 days 01:36:31.512000,1.0,10.0,399.0,395.0,88.0,1,2
3900567,Marseille,4231,433,6,575,511,1,64,0 days 01:36:31.512000,1.0,6.0,575.0,511.0,64.0,0,2
3900568,Gazélec Ajaccio,352,352,0,11,13,0,0,0 days 00:38:49.521000,2.456791331780224,0.0,27.024704649582464,31.938287313142915,0.0,1,3
3900568,Gazélec Ajaccio,41212,352,13,434,444,2,81,0 days 00:56:33.626000,1.6864401086035996,21.923721411846795,731.9150071339623,748.7794082199982,136.60164879689157,1,3
3900568,Lyon,352,352,0,16,17,0,2,0 days 01:35:23.147000,1.0,0.0,16.0,17.0,2.0,0,3
3900568,Lyon,352,41212,9,527,426,1,119,0 days 01:35:23.147000,1.0,9.0,527.0,426.0,119.0,0,3
3900569,Angers,433,4231,13,397,370,0,54,0 days 01:12:08.836000,1.3196277244044357,17.15516041725766,523.892206588561,488.2622580296412,71.25989711783953,0,1
3900569,Saint-Étienne,4231,433,15,506,357,1,58,0 days 01:35:12.452000,1.0,15.0,506.0,357.0,58.0,1,1
3900570,Bastia,442,433,5,311,260,0,46,0 days 01:03:54.934000,1.469908738976994,7.34954369488497,457.14161782184516,382.17627213401846,67.61580199294173,0,2
3900570,Paris Saint-Germain,433,442,13,934,381,2,57,0 days 01:33:57.003000,1.0,13.0,934.0,381.0,57.0,1,2
3900571,Lorient,4141,4141,6,470,288,1,65,0 days 00:46:32.506000,2.0592618243255343,12.355570945953206,967.8530574330011,593.0674054057539,133.85201858115974,0,3
3900571,Lorient,4411,4141,0,10,10,0,1,0 days 00:49:17.995000,1.9440536579676437,0.0,19.440536579676436,19.440536579676436,1.9440536579676437,0,3
3900571,Rennes,4141,4141,11,556,439,2,67,0 days 01:35:50.501000,1.0,11.0,556.0,439.0,67.0,1,3
3900571,Rennes,4141,4411,1,16,23,0,1,0 days 01:35:50.501000,1.0,1.0,16.0,23.0,1.0,1,3
3900572,AS Monaco,4231,41212,13,557,391,2,95,0 days 01:34:51.345000,1.0,13.0,557.0,391.0,95.0,1,4
3900572,Gazélec Ajaccio,41212,4231,10,460,505,2,69,0 days 01:30:43.758000,1.0454808975711265,10.454808975711265,480.9212128827182,527.9678532734189,72.13818193240773,0,4
3900573,Angers,433,4141,13,585,316,2,48,0 days 01:33:38.455000,1.0,13.0,585.0,316.0,48.0,1,2
3900573,Caen,4141,433,17,391,314,0,55,0 days 01:33:38.455000,1.0,17.0,391.0,314.0,55.0,0,2
3900574,Lyon,4141,4141,19,755,482,3,81,0 days 01:33:05.314000,1.0,19.0,755.0,482.0,81.0,1,5
3900574,Lyon,4141,442,2,8,7,1,1,0 days 01:33:05.314000,1.0,2.0,8.0,7.0,1.0,1,5
3900574,Troyes,4141,4141,10,327,311,1,69,0 days 00:54:34.359000,1.7057732521082754,17.057732521082755,557.787853439406,530.4954814056737,117.698354395471,0,5
3900574,Troyes,442,4141,0,8,1,0,0,0 days 00:38:30.955000,2.4168856598246182,0.0,19.335085278596946,2.4168856598246182,0.0,0,5
3900575,Stade de Reims,4411,41212,8,463,519,1,87,0 days 01:18:46.276000,1.1993654200474115,9.594923360379292,555.3061894819515,622.4706530046066,104.3447915441248,1,4
3900575,Toulouse,41212,4411,8,448,495,3,82,0 days 01:18:46.276000,1.1993654200474115,9.594923360379292,537.3157081812403,593.6858829234687,98.34796444388775,0,4
3900576,Bordeaux,433,4231,13,499,498,1,96,0 days 01:38:17.706000,1.0,13.0,499.0,498.0,96.0,0,1
3900576,Montpellier,4231,433,12,539,452,0,66,0 days 01:22:39.037000,1.189284532460637,14.271414389527642,641.0243629962833,537.5566086722079,78.49277914240204,1,1
3900577,Guingamp,4141,4231,1,5,4,0,0,0 days 00:39:28.118000,2.4086637574647884,2.4086637574647884,12.043318787323942,9.634655029859154,0.0,0,0
3900577,Guingamp,442,4231,2,246,208,0,43,0 days 00:55:35.882000,1.7098926161057255,3.419785232211451,420.6335835620085,355.6576641499909,73.5253824925462,0,0
3900577,Guingamp,442,433,5,73,75,0,11,0 days 00:55:35.882000,1.7098926161057255,8.549463080528628,124.82216097571796,128.2419462079294,18.80881877716298,0,0
3900577,Marseille,4231,4141,0,4,4,0,0,0 days 01:12:54.551000,1.3039052465041554,0.0,5.215620986016622,5.215620986016622,0.0,1,0
3900577,Marseille,4231,442,11,515,231,0,47,0 days 01:12:54.551000,1.3039052465041554,14.34295771154571,671.51120194964,301.2021119424599,61.283546585695305,1,0
3900577,Marseille,433,442,4,123,73,0,9,0 days 00:22:09.449000,4.29049929707721,17.16199718830884,527.7314135404968,313.2064486866363,38.61449367369489,1,0
3900578,Lille,4411,41212,10,365,418,1,69,0 days 01:14:45.921000,1.2625563401584645,12.625563401584646,460.83306415783954,527.7485501862382,87.11638747093406,1,2
3900578,Lille,4411,442,0,17,23,0,4,0 days 01:14:45.921000,1.2625563401584645,0.0,21.463457782693897,29.038795823644683,5.050225360633858,1,2
3900578,OGC Nice,41212,4411,9,547,461,1,83,0 days 00:46:07.805000,2.0462886655671193,18.416597990104073,1119.3199000652144,943.339074826442,169.8419592420709,0,2
3900578,OGC Nice,442,4411,0,6,15,0,2,0 days 00:48:15.923000,1.9557591828235765,0.0,11.73455509694146,29.336387742353647,3.911518365647153,0,2
3900579,Nantes,4411,4141,18,434,333,2,44,0 days 01:34:12.386000,1.0,18.0,434.0,333.0,44.0,1,3
3900579,Nantes,4411,4231,0,3,4,0,1,0 days 01:34:12.386000,1.0,0.0,3.0,4.0,1.0,1,3
3900579,Saint-Étienne,4141,4411,9,403,313,1,55,0 days 00:46:01.735000,2.0466793519291318,18.420114167362186,824.8117788274401,640.6106371538183,112.56736435610225,0,3
3900579,Saint-Étienne,4231,4411,0,12,6,0,0,0 days 00:38:00.118000,2.4789883681458593,0.0,29.74786041775031,14.873930208875155,0.0,0,3
3900580,Angers,433,41212,9,389,344,1,69,0 days 01:26:52.248000,1.0832721313337357,9.749449182003621,421.3928590888232,372.6456131788051,74.74577706202776,0,3
3900580,OGC Nice,41212,433,11,693,451,2,62,0 days 01:31:27.777000,1.028883462283544,11.317718085118985,713.0162393624961,464.0264414898784,63.79077466157973,1,3
3900581,Bordeaux,433,433,14,579,315,1,87,0 days 01:35:04.326000,1.0,14.0,579.0,315.0,87.0,1,1
3900581,Lille,433,433,10,450,433,0,55,0 days 01:35:04.326000,1.0,10.0,450.0,433.0,55.0,0,1
3900582,Gazélec Ajaccio,41212,3421,18,552,423,2,78,0 days 01:34:14.020000,1.0,18.0,552.0,423.0,78.0,1,4
3900582,Gazélec Ajaccio,41212,352,1,26,17,0,4,0 days 01:34:14.020000,1.0,1.0,26.0,17.0,4.0,1,4
3900582,Stade de Reims,3421,41212,10,407,412,2,67,0 days 00:45:03.689000,2.091224249534618,20.912242495346177,851.1282695605895,861.5843908082626,140.11202471881938,0,4
3900582,Stade de Reims,352,41212,0,7,20,0,3,0 days 00:49:10.331000,1.916401922360576,0.0,13.414813456524032,38.32803844721152,5.749205767081728,0,4
3900583,Rennes,4141,4231,0,22,27,0,1,0 days 00:35:35.394000,2.605175438350019,0.0,57.31385964370042,70.33973683545051,2.605175438350019,0,6
3900583,Rennes,4231,4231,19,515,516,4,43,0 days 00:57:07.682000,1.6229848626564543,30.83671239047263,835.837204268074,837.4601891307304,69.78834909422753,0,6
3900583,Troyes,4231,4141,0,25,9,0,3,0 days 01:32:43.076000,1.0,0.0,25.0,9.0,3.0,1,6
3900583,Troyes,4231,4231,12,490,280,2,76,0 days 01:32:43.076000,1.0,12.0,490.0,280.0,76.0,1,6
3900584,Bastia,433,4231,2,436,291,1,83,0 days 01:05:19.562000,1.4572589998576373,2.9145179997152746,635.3649239379299,424.06236895857245,120.9524969881839,1,1
3900584,Montpellier,4231,433,8,543,485,0,48,0 days 01:05:19.562000,1.4572589998576373,11.658071998861098,791.2916369226971,706.7706149309541,69.9484319931666,0,1
3900585,Paris Saint-Germain,433,343,12,883,389,1,50,0 days 01:35:21.285000,1.0,12.0,883.0,389.0,50.0,0,1
3900585,Toulouse,343,433,9,311,248,0,42,0 days 01:35:21.285000,1.0,9.0,311.0,248.0,42.0,1,1
3900586,Guingamp,442,4231,9,373,437,2,61,0 days 01:11:40.215000,1.3506703734580712,12.15603336112264,503.8000492998606,590.2429532011771,82.39089278094234,1,3
